"performer","beat_1","beat_2","beat_3","intensity_1","intensity_2","intensity_3","bar"
"CH",0.320131990685151,0.333333333333333,0.346534675981516,0.0179775280898876,-0.0696629213483146,0.0449438202247191,"49"
"CH",0.335640142533389,0.325259501133138,0.339100356333473,0.0977528089887641,-0.147191011235955,0.0258426966292135,"50"
"CH",0.327974267622048,0.331189707048819,0.340836025329132,-0.0033707865168539,-0.0438202247191012,-0.00786516853932587,"51"
"CH",0.31456950431434,0.354304671648679,0.331125824036981,-0.0112359550561798,0.00112359550561807,0.00112359550561791,"52"
"CH",0.319354815406322,0.329032250894253,0.351612933699425,0.0404494382022471,-0.0033707865168539,-0.0337078651685393,"53"
"CH",0.310469271422193,0.339350191731002,0.350180536846806,0.0202247191011236,0.0224719101123595,-0.0134831460674156,"54"
"CH",0.348242836118752,0.306709221216514,0.345047942664734,0,0.0269662921348314,0.0179775280898877,"55"
"CH",0.32758619665484,0.32758619665484,0.34482760669032,-0.00449438202247197,-0.00224719101123599,0.0168539325842697,"56"
"CH",0.316993436456238,0.333333333333333,0.349673230210429,-0.0224719101123595,0.0292134831460675,0.0382022471910111,"57"
"CH",0.358490606921934,0.314465378141883,0.327044014936183,-0.0775280898876404,0.0213483146067415,0.0168539325842697,"58"
"CH",0.326305591755075,0.342953865496861,0.330740542748064,0.0033707865168539,-0.0235955056179775,0.0573033707865168,"59"
"CH",0.355374345197546,0.316114493530456,0.328511161271998,-0.0550561797752808,-0.052808988764045,0.0516853932584269,"60"
"CH",0.341463427443899,0.332317071569513,0.326219500986588,0.0280898876404494,-0.104494382022472,0.0775280898876405,"61"
"CH",0.328267469246147,0.322188432341524,0.349544098412329,0.0202247191011236,-0.0617977528089888,0.0449438202247191,"62"
"CH",0.313432805120864,0.340298518207698,0.346268676671439,0.0202247191011236,-0.0314606741573033,0.0382022471910113,"63"
"CH",0.285722274845073,0.334567321159562,0.379710403995364,-0.00224719101123599,-0.0337078651685393,-0.0235955056179776,"64"
"CH",0.304136343803532,0.299270155596473,0.396593500599996,0.0213483146067416,0.0348314606741572,-0.0685393258426966,"65"
"CH",0.328682165152396,0.392111655849977,0.279206178997626,0.0752808988764045,-0.0449438202247191,0.00561797752808989,"66"
"CH",0.335756794597355,0.31958869166556,0.344654513737085,-0.00674157303370796,-0.0494382022471909,0.0617977528089888,"67"
"CH",0.345047942664734,0.325878581940624,0.329073475394642,-0.0134831460674158,-0.00224719101123599,-0.0415730337078652,"68"
"CH",0.285310803195771,0.293785395962756,0.420903800841474,0.0314606741573035,0,0.0269662921348314,"69"
"CH",0.318042789290245,0.348623877376422,0.333333333333333,0.0415730337078652,-0.0876404494382022,0,"70"
"CH",0.342767310929059,0.330188674134758,0.327044014936183,0.0067415730337078,-0.0471910112359551,0.0674157303370786,"71"
"CH",0.331125824036981,0.324503296147925,0.344370879815094,0.0202247191011237,-0.0314606741573035,-0.0235955056179775,"72"
"CH",0.320359261362435,0.338323361014448,0.341317377623117,-0.0438202247191012,-0.0123595505617977,-0.0235955056179775,"73"
"CH",0.363636286680521,0.356265263710357,0.280098449609122,-0.0280898876404494,-0.125842696629214,0.048314606741573,"74"
"CH",0.313775622309449,0.303571522739937,0.382652854950614,0.0685393258426966,-0.0550561797752808,0.0606741573033707,"75"
"CH",0.334170711807772,0.291457484358667,0.37437180383356,0.0629213483146068,-0.0168539325842697,0.143820224719101,"76"
"CH",0.400479617297619,0.280575705999967,0.318944676702414,-0.0539325842696629,-0.102247191011236,0.0584269662921349,"77"
"CH",0.375958860685599,0.329923414506701,0.294117724807699,0,0.0033707865168539,-0.0741573033707865,"78"
"CH",0.346456415220683,0.322834777395317,0.330708807384,0.110112359550562,-0.0573033707865168,-0.0292134831460675,"79"
"CH",0.330666662991669,0.327999992650004,0.341333344358327,0.0629213483146068,-0.0449438202247191,0.0719101123595505,"80"
"CH",0.362467622703808,0.308483394083895,0.329048983212297,0.00674157303370796,-0.168539325842697,0.0955056179775281,"81"
"CH",0.338465536391642,0.359831087453109,0.301703376155249,0.048314606741573,-0.102247191011236,0.0584269662921347,"82"
"CH",0.299766009206327,0.320842931662585,0.379391059131087,-0.0516853932584269,-0.050561797752809,0.0876404494382022,"83"
"CH",0.376470540549304,0.322352783812705,0.301176675637991,-0.0348314606741572,0,-0.0404494382022472,"84"
"CH",0.332512172095934,0.374384182109406,0.29310364579466,0.049438202247191,0.0247191011235955,-0.0303370786516854,"85"
"CH",0.317259000877068,0.355329696226684,0.327411302896248,0.0595505617977528,0.00898876404494379,-0.0471910112359549,"86"
"CH",0.362999412101054,0.285999809560535,0.351000778338411,-0.0325842696629214,0.0707865168539326,0.00674157303370796,"87"
"CH",0.314263060771697,0.330169619401519,0.355567319826783,0.0280898876404494,0.0112359550561798,-0.0696629213483146,"88"
"CH",0.354107679139082,0.308781833744721,0.337110487116197,0.048314606741573,0.0382022471910113,0.0146067415730337,"89"
"CH",0.33799631497574,0.318442781312721,0.343560903711538,-0.00561797752808989,0.0112359550561798,-0.0640449438202248,"90"
"CH",0.323543568246856,0.288764139650161,0.387692292102983,0.0573033707865168,0.00449438202247197,-0.00449438202247197,"91"
"CH",0.3667480962329,0.310513680167127,0.322738223599973,0.0685393258426967,-0.0943820224719102,-0.0370786516853932,"92"
"CH",0.34894617362366,0.316159209013974,0.334894617362366,0.0314606741573033,-0.0314606741573033,-0.0348314606741572,"93"
"CH",0.354312262582619,0.327788173502413,0.317899563914967,-0.113483146067416,0.0595505617977528,0.0191011235955056,"94"
"CH",0.328282964499368,0.33548375309295,0.336233282407681,0.0202247191011236,0.0123595505617978,-0.0168539325842697,"95"
"CH",0.334112151413504,0.338785059894532,0.327102788691964,-0.0157303370786517,0.055056179775281,-0.0426966292134831,"96"
"CH",0.37960346717341,0.314613485903018,0.305783046923572,0.0325842696629213,-0.00898876404494379,-0.0269662921348315,"97"
"CH",0.353333379270849,0.295555468784692,0.351111151944458,0.00337078651685406,0.0247191011235954,-0.0168539325842697,"98"
"CH",0.337004285771202,0.342141140178299,0.3208545740505,0.0415730337078652,-0.0123595505617977,-0.0573033707865169,"99"
"CH",0.373841442794502,0.314867647333119,0.311290909872379,0.0123595505617978,0.0348314606741572,0.0213483146067416,"100"
"CH",0.365089688317898,0.346314551115494,0.288595760566608,0.0191011235955056,-0.0415730337078652,0.0258426966292135,"101"
"CH",0.363196049152019,0.331718985926773,0.305084964921208,0.0157303370786517,0.0191011235955055,0.00786516853932587,"102"
"CH",0.368010749612953,0.307137109997636,0.324852140389411,0.0146067415730337,-0.0314606741573033,0.0494382022471911,"103"
"CH",0.320424394509614,0.353159384786152,0.326416220704234,0.0123595505617977,0.00786516853932587,-0.0775280898876405,"104"
"CH",0.317504481823422,0.315590203989265,0.366905314187314,0.0629213483146068,-0.0101123595505619,-0.0202247191011236,"105"
"CH",0.342569144920116,0.352644733530622,0.304786121549263,0.0325842696629214,0.0157303370786516,-0.0573033707865168,"106"
"CH",0.359296238810311,0.326633298505098,0.31407046268459,0.050561797752809,-0.00561797752808989,-0.0438202247191012,"107"
"CH",0.307462646657123,0.307462646657123,0.385074706685755,-0.0382022471910111,-0.0213483146067416,-0.00112359550561791,"108"
"CH",0.376770297697448,0.312975895988651,0.310253806313901,-0.00224719101123599,-0.0764044943820224,-0.00112359550561807,"109"
"CH",0.328084130721106,0.317585424069528,0.354330445209366,-0.0033707865168539,0.0191011235955056,-0.0202247191011236,"110"
"CH",0.346341350688747,0.278048944452731,0.375609704858522,0.0168539325842697,-0.0516853932584271,-0.0382022471910112,"111"
"CH",0.327586192265523,0.332512313180789,0.339901494553688,0.0449438202247191,-0.0528089887640449,-0.0101123595505619,"112"
"CH",0.361186022625754,0.320754699459337,0.318059277914909,0.115730337078652,-0.0808988764044943,0.0719101123595505,"113"
"CH",0.294736923227568,0.313158009262449,0.392105067509982,0.0887640449438203,-0.104494382022472,0.00674157303370788,"114"
"CH",0.328124992990498,0.322916652647663,0.348958354361839,0.00898876404494379,-0.0112359550561798,0,"115"
"CH",0.317204278668202,0.322580630223246,0.360215091108552,0.0337078651685393,-0.0303370786516854,-0.0213483146067415,"116"
"CH",0.361256294233251,0.34293210480603,0.295811600960719,0.0157303370786516,-0.0696629213483146,0.0674157303370786,"117"
"CH",0.342948733875639,0.304487131706418,0.352564134417944,-0.050561797752809,0.0584269662921348,-0.110112359550562,"118"
"CH",0.353887129542351,0.294906249177351,0.351206621280298,0.0359550561797753,0.0719101123595506,-0.0191011235955056,"119"
"CH",0.365122660568373,0.286103475726989,0.348773863704638,0,-0.0865168539325843,0.0269662921348314,"120"
"CH",0.357677367744711,0.324334513600574,0.317988118654715,0.112359550561798,0.0617977528089888,-0.0370786516853934,"121"
"CH",0.355925973038153,0.310434541069699,0.333639485892147,0,0.0280898876404494,-0.0303370786516853,"122"
"CH",0.349837496365118,0.325081251817441,0.325081251817441,0.0303370786516853,0.0685393258426967,-0.0382022471910113,"123"
"CH",0.366459680495526,0.319875754798693,0.313664564705782,0.0449438202247191,-0.0337078651685393,0.0415730337078652,"124"
"CH",0.308239590316416,0.3362614261087,0.355498983574884,0.00112359550561791,-0.0033707865168539,0.0101123595505619,"125"
"CH",0.35728255456343,0.306219987135521,0.336497458301049,-0.0191011235955056,-0.0235955056179775,-0.00449438202247197,"126"
"CH",0.29309823269765,0.327709856502548,0.379191910799802,0.0157303370786517,-0.00337078651685406,0.0269662921348315,"127"
"CH",0.345774554970368,0.40849212195846,0.245733323071172,0.0382022471910113,-0.0853932584269664,0.0033707865168539,"128"
"CH",0.333244034369595,0.336511138263499,0.330244827366906,0.00561797752808989,-0.0292134831460674,-0.0067415730337078,"129"
"CH",0.316114740218202,0.322768245942991,0.361117013838807,0.0247191011235954,-0.0202247191011236,0.0258426966292135,"130"
"CH",0.311926571673009,0.370030639036746,0.318042789290245,-0.0191011235955055,0.0191011235955055,-0.0235955056179775,"131"
"CH",0.333087936375786,0.32173381611576,0.345178247508454,-0.0179775280898876,0.0213483146067415,0.102247191011236,"132"
"CH",0.34834569837429,0.340456283676254,0.311198017949456,-0.121348314606742,0.00337078651685406,0.0404494382022471,"133"
"CH",0.369565275541981,0.347826110216792,0.282608614241226,-0.0325842696629214,-0.00112359550561791,0.0404494382022471,"134"
"CH",0.323344154358244,0.301830489578957,0.374825356062799,-0.00224719101123583,0.0168539325842697,-0.00674157303370796,"135"
"CH",0.320699689419781,0.346938796009466,0.332361514570752,0.0685393258426967,-0.0337078651685393,0.0067415730337078,"136"
"CH",0.318452358064207,0.351190503656285,0.330357138279508,-0.052808988764045,0.0280898876404494,0.0449438202247191,"137"
"CH",0.333333333333333,0.345454564436976,0.321212102229691,-0.0808988764044944,0.0382022471910113,-0.0112359550561798,"138"
"CH",0.338287806393286,0.313459304299383,0.348252889307331,0.0258426966292135,-0.0134831460674158,0.0134831460674158,"139"
"CH",0.346866949347362,0.298375932188264,0.354757118464374,-0.0730337078651685,0.0449438202247191,-0.052808988764045,"140"
"CH",0.368532886163623,0.356212289580321,0.275254824256056,-0.0977528089887639,0.0382022471910111,0.0101123595505619,"141"
"CH",0.342948733875639,0.29166659765001,0.365384668474351,0.0404494382022471,0,-0.0112359550561798,"142"
"CH",0.324909731576597,0.361010881962609,0.314079386460794,-0.0314606741573033,0.0224719101123595,0.0303370786516854,"143"
"CH",0.247093017432881,0.334302494446436,0.418604488120682,-0.0460674157303372,-0.0146067415730337,-0.00112359550561791,"144"
"CH",0.333509485564747,0.32149110707278,0.344999407362473,0.122471910112359,0.0516853932584271,-0.055056179775281,"145"
"CH",0.315249621151945,0.29819789138833,0.386552487459725,-0.00112359550561791,0.0303370786516854,-0.0112359550561798,"146"
"CH",0.356466914685613,0.318611963381883,0.324921121932504,-0.146067415730337,0.0348314606741572,0.0292134831460674,"147"
"CH",0.334365326728576,0.303405524871307,0.362229148400117,-0.00786516853932571,0.0134831460674156,0.0292134831460675,"148"
"CH",0.361111155418098,0.324074059305079,0.314814785276824,0.00112359550561791,0.0280898876404494,0.0213483146067416,"149"
"CH",0.319218217281324,0.325732886228405,0.355048896490271,-0.0651685393258427,0.0280898876404494,-0.0202247191011237,"150"
"CH",0.412370978397539,0.298969159130787,0.288659862471674,0.0460674157303372,-0.00561797752808989,-0.0224719101123595,"151"
"CH",0.332446807292146,0.324468072921463,0.343085119786391,-0.050561797752809,0.101123595505618,-0.0539325842696629,"152"
"CH",0.378299188381724,0.275659736640832,0.346041074977444,-0.0808988764044944,0.0595505617977528,-0.0382022471910113,"153"
"CH",0.375966689923494,0.312996380116046,0.31103692996046,-0.0202247191011236,0.0831460674157304,-0.0168539325842697,"154"
"CH",0.343558298417852,0.282208507910741,0.374233193671407,-0.0168539325842697,-0.0123595505617978,0.0348314606741574,"155"
"CH",0.334239131706828,0.312499970742947,0.353260897550225,-0.00112359550561807,0.0629213483146068,-0.0213483146067416,"156"
"CH",0.345345363987291,0.339339348660312,0.315315287352397,-0.101123595505618,-0.00112359550561791,0.0168539325842697,"157"
"CH",0.324921121932504,0.324921121932504,0.350157756134991,0.00112359550561791,0.0123595505617978,0.0292134831460674,"158"
"CH",0.332247555175486,0.327616023953332,0.340136420871181,0.0617977528089888,-0.0685393258426966,0.0325842696629213,"159"
"CH",0.31410537301351,0.329907534082382,0.355987092904108,0.0314606741573033,-0.0561797752808989,0.0292134831460675,"160"
"CH",0.347079062212151,0.319587604454516,0.333333333333333,0.0741573033707865,-0.153932584269663,0.0157303370786517,"161"
"CH",0.344481823089478,0.32858210361176,0.326936073298761,0.0112359550561798,-0.0179775280898876,0.00786516853932571,"162"
"CH",0.370967804675288,0.329032250894253,0.299999944430459,-0.0269662921348314,0.0033707865168539,-0.00112359550561791,"163"
"CH",0.309677379918391,0.351612933699425,0.338709686382184,-0.0112359550561798,0.00449438202247181,0.0191011235955056,"164"
"CH",0.346666689635411,0.303333281653658,0.350000028710931,-0.0101123595505619,0.00898876404494395,0.0494382022471909,"165"
"CH",0.318327949341735,0.321543388768506,0.360128661889759,0.0123595505617978,0.0146067415730337,-0.00786516853932587,"166"
"CH",0.319078923136118,0.33552631951752,0.345394757346362,0.0617977528089888,-0.0842696629213483,0.0146067415730337,"167"
